item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
215120.0,complete,7/15/2016,Haier G20,4380.0,1.0,4380.0,100150197,Mobiles & Tablets,\N,0.0,cod,7/15/2016,Net," 4,380 ",2016.0,7.0,2016-7,7-2016,FY17,1212.0,,,,,
215119.0,complete,7/15/2016,kcc_Cool Pocket Perfume,120.0,2.0,240.0,100150196,Beauty & Grooming,C-KHC-47854,0.0,cod,7/15/2016,Net, 240 ,2016.0,7.0,2016-7,7-2016,FY17,114.0,,,,,
215121.0,complete,7/15/2016,kcc_Cool Pocket Perfume,120.0,1.0,120.0,100150198,Beauty & Grooming,C-KHC-47854,0.0,cod,7/15/2016,Net, 120 ,2016.0,7.0,2016-7,7-2016,FY17,114.0,,,,,
215122.0,complete,7/15/2016,kcc_krone deal,360.0,1.0,360.0,100150199,Beauty & Grooming,C-KHC-47854,0.0,cod,7/15/2016,Net, 360 ,2016.0,7.0,2016-7,7-2016,FY17,114.0,,,,,
215123.0,complete,7/15/2016,rub_Rubian_VR-Box With Remote,1765.0,1.0,1765.0,100150200,Mobiles & Tablets,\N,0.0,cod,7/15/2016,Net," 1,765 ",2016.0,7.0,2016-7,7-2016,FY17,1213.0,,,,,
215124.0,order_refunded,7/15/2016,RS_Nan Khatai,210.0,1.0,210.0,100150201,Soghaat,C-KHC-34670,0.0,cod,7/15/2016,Valid, 210 ,2016.0,7.0,2016-7,7-2016,FY17,114.0,,,,,
215125.0,canceled,7/15/2016,R&I_eInverter Series 18000BTU,64895.0,1.0,64895.0,100150202,Appliances,\N,0.0,cod,7/15/2016,Gross," 64,895 ",2016.0,7.0,2016-7,7-2016,FY17,1214.0,,,,,
215126.0,canceled,7/15/2016,Haier G20,4380.0,1.0,4380.0,100150203,Mobiles & Tablets,\N,0.0,cod,7/15/2016,Gross," 4,380 ",2016.0,7.0,2016-7,7-2016,FY17,1214.0,,,,,
215127.0,complete,7/15/2016,kcc_krone deal,360.0,1.0,360.0,100150204,Beauty & Grooming,R-Guj-51944,0.0,cod,7/15/2016,Net, 360 ,2016.0,7.0,2016-7,7-2016,FY17,806.0,,,,,
215128.0,complete,7/15/2016,kcc_krone deal,360.0,1.0,360.0,100150205,Beauty & Grooming,R-Guj-51944,0.0,cod,7/15/2016,Net, 360 ,2016.0,7.0,2016-7,7-2016,FY17,806.0,,,,,
215129.0,complete,7/15/2016,AKL_A131130523_SS-185_Blue,990.0,1.0,2940.0,100150206,Women's Fashion,YAYVO.COMBY TCS,0.0,cod,7/15/2016,Net, 990 ,2016.0,7.0,2016-7,7-2016,FY17,1215.0,,,,,
215130.0,complete,7/15/2016,kreations_CX 09-M,1950.0,1.0,2940.0,100150206,Women's Fashion,YAYVO.COMBY TCS,0.0,cod,7/15/2016,Net," 1,950 ",2016.0,7.0,2016-7,7-2016,FY17,1215.0,,,,,
215132.0,canceled,7/15/2016,jackpot_JP-399,6500.0,1.0,6500.0,100150207,Appliances,\N,0.0,internetbanking,7/15/2016,Gross," 6,500 ",2016.0,7.0,2016-7,7-2016,FY17,1216.0,,,,,
215133.0,complete,7/15/2016,UK_Bangali Chum Chum Tin Pack  500 Gms,260.0,1.0,260.0,100150208,Soghaat,\N,0.0,cod,7/15/2016,Net, 260 ,2016.0,7.0,2016-7,7-2016,FY17,1217.0,,,,,
215134.0,complete,7/15/2016,UK_ Namkino Daal Moong 200 Gms,90.0,1.0,90.0,100150209,Soghaat,R70504,0.0,cod,7/15/2016,Net, 90 ,2016.0,7.0,2016-7,7-2016,FY17,1084.0,,,,,
215135.0,complete,7/15/2016,UK_Namkino All In One 200 Gms,80.0,1.0,80.0,100150210,Soghaat,80211,0.0,cod,7/15/2016,Net, 80 ,2016.0,7.0,2016-7,7-2016,FY17,937.0,,,,,
215142.0,complete,7/15/2016,UK_Namkino Coated Peanuts 200 Gms,100.0,1.0,100.0,100150218,Soghaat,80211,0.0,cod,7/15/2016,Net, 100 ,2016.0,7.0,2016-7,7-2016,FY17,937.0,,,,,
215151.0,complete,7/15/2016,Rajesh_RAJ001,1625.0,1.0,1625.0,100150226,Home & Living,\N,0.0,cod,7/15/2016,Net," 1,625 ",2016.0,7.0,2016-7,7-2016,FY17,1218.0,,,,,
215154.0,complete,7/15/2016,UK_Namkino Coated Peanuts 200 Gms,100.0,1.0,100.0,100150229,Soghaat,80211,0.0,cod,7/15/2016,Net, 100 ,2016.0,7.0,2016-7,7-2016,FY17,937.0,,,,,
215176.0,complete,7/15/2016,kcc_glamour deal,320.0,1.0,320.0,100150252,Beauty & Grooming,C SKZ 34816,0.0,cod,7/15/2016,Net, 320 ,2016.0,7.0,2016-7,7-2016,FY17,56.0,,,,,
215177.0,complete,7/15/2016,UK_Gift Box Pistachio Delight 500 Gms,370.0,1.0,370.0,100150253,Soghaat,C-KHC-34670,0.0,cod,7/15/2016,Net, 370 ,2016.0,7.0,2016-7,7-2016,FY17,114.0,,,,,
215178.0,complete,7/15/2016,kcc_krone deal,360.0,1.0,360.0,100150254,Beauty & Grooming,R-Guj-51944,0.0,cod,7/15/2016,Net, 360 ,2016.0,7.0,2016-7,7-2016,FY17,806.0,,,,,
215179.0,complete,7/15/2016,UK_Gift Box Pistachio Delight 500 Gms,370.0,1.0,370.0,100150255,Soghaat,C-KHC-34670,0.0,cod,7/15/2016,Net, 370 ,2016.0,7.0,2016-7,7-2016,FY17,114.0,,,,,
215180.0,canceled,7/15/2016,Rajesh_RAJ013,1375.0,1.0,1375.0,100150256,Appliances,\N,0.0,ublcreditcard,7/15/2016,Gross," 1,375 ",2016.0,7.0,2016-7,7-2016,FY17,1219.0,,,,,
215181.0,complete,7/15/2016,kcc_krone deal,360.0,1.0,360.0,100150257,Beauty & Grooming,7828,0.0,cod,7/15/2016,Net, 360 ,2016.0,7.0,2016-7,7-2016,FY17,63.0,,,,,
215182.0,canceled,7/15/2016,VITAMIN_WHITENING BB CREAM,350.0,1.0,350.0,100150258,Beauty & Grooming,\N,0.0,cod,7/15/2016,Gross, 350 ,2016.0,7.0,2016-7,7-2016,FY17,1220.0,,,,,
215183.0,complete,7/15/2016,ESPICO_050-Fancy Nylon Bra-Black-32,430.0,1.0,880.0,100150259,Women's Fashion,\N,0.0,cod,7/15/2016,Net, 430 ,2016.0,7.0,2016-7,7-2016,FY17,1221.0,,,,,
215185.0,complete,7/15/2016,ESPICO_Net Over-Skin-32,450.0,1.0,880.0,100150259,Women's Fashion,\N,0.0,cod,7/15/2016,Net, 450 ,2016.0,7.0,2016-7,7-2016,FY17,1221.0,,,,,
215187.0,complete,7/15/2016,Audionic_ LT-480 ,275.0,1.0,275.0,100150260,Computing,\N,0.0,cod,7/15/2016,Net, 275 ,2016.0,7.0,2016-7,7-2016,FY17,1222.0,,,,,
215188.0,complete,7/15/2016,kcc_krone deal,360.0,1.0,360.0,100150261,Beauty & Grooming,R-Guj-51944,0.0,cod,7/15/2016,Net, 360 ,2016.0,7.0,2016-7,7-2016,FY17,806.0,,,,,
215189.0,complete,7/15/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1.0,240.0,100150262,Beauty & Grooming,C-KHIW-31922,0.0,cod,7/15/2016,Net, 240 ,2016.0,7.0,2016-7,7-2016,FY17,820.0,,,,,
215191.0,order_refunded,7/15/2016,kcc_krone deal,360.0,1.0,360.0,100150265,Beauty & Grooming,R-Guj-51944,0.0,cod,7/15/2016,Valid, 360 ,2016.0,7.0,2016-7,7-2016,FY17,806.0,,,,,
215192.0,complete,7/15/2016,RS_Rehmat-e-Shereen Mix Mithai,950.0,1.0,950.0,100150267,\N,R-KHE-103983,0.0,mcblite,7/15/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,,,,,
215193.0,complete,7/15/2016,RS_Rehmat-e-Shereen Mix Mithai,950.0,1.0,950.0,100150268,\N,R-KHE-103983,0.0,mcblite,7/15/2016,Net, 950 ,2016.0,7.0,2016-7,7-2016,FY17,1099.0,,,,,
215194.0,complete,7/15/2016,RS_Karachi Halwa Tin,290.0,1.0,580.0,100150269,Soghaat,\N,0.0,cod,7/15/2016,Net, 290 ,2016.0,7.0,2016-7,7-2016,FY17,1223.0,,,,,
215195.0,complete,7/15/2016,RS_Habshi Halwa Tin,290.0,1.0,580.0,100150269,Soghaat,\N,0.0,cod,7/15/2016,Net, 290 ,2016.0,7.0,2016-7,7-2016,FY17,1223.0,,,,,
215196.0,canceled,7/15/2016,qzs_Dark City V-Neck Summer T-Shirt,795.0,1.0,795.0,100150270,Men's Fashion,\N,0.0,cod,7/15/2016,Gross, 795 ,2016.0,7.0,2016-7,7-2016,FY17,1224.0,,,,,
215197.0,complete,7/15/2016,kcc_krone deal,360.0,1.0,360.0,100150271,Beauty & Grooming,C-MUX-48107,0.0,cod,7/15/2016,Net, 360 ,2016.0,7.0,2016-7,7-2016,FY17,1169.0,,,,,
215198.0,refund,7/15/2016,kcc_krone deal,360.0,1.0,360.0,100150272,Beauty & Grooming,\N,0.0,cod,7/15/2016,Valid, 360 ,2016.0,7.0,2016-7,7-2016,FY17,1225.0,,,,,
215200.0,canceled,7/15/2016,UC_FS-018-S,700.0,2.0,1400.0,100150274,Men's Fashion,\N,0.0,cod,7/15/2016,Gross," 1,400 ",2016.0,7.0,2016-7,7-2016,FY17,1224.0,,,,,
215199.0,complete,7/15/2016,ajmery_TA-3,999.0,1.0,999.0,100150273,Men's Fashion,C-KHC-101899,0.0,cod,7/15/2016,Net, 999 ,2016.0,7.0,2016-7,7-2016,FY17,114.0,,,,,
215202.0,complete,7/15/2016,kcc_krone deal,360.0,2.0,720.0,100150275,Beauty & Grooming,\N,0.0,cod,7/15/2016,Net, 720 ,2016.0,7.0,2016-7,7-2016,FY17,1226.0,,,,,
215203.0,complete,7/15/2016,kcc_Bold Pocket Perfume,120.0,1.0,120.0,100150276,Beauty & Grooming,\N,0.0,cod,7/15/2016,Net, 120 ,2016.0,7.0,2016-7,7-2016,FY17,1227.0,,,,,
215204.0,canceled,7/15/2016,casio_BEM-506CD-1AVDF,11650.0,1.0,11650.0,100150277,Men's Fashion,\N,0.0,ublcreditcard,7/15/2016,Gross," 11,650 ",2016.0,7.0,2016-7,7-2016,FY17,1228.0,,,,,
215205.0,complete,7/15/2016,Xenium_JC-2016129,300.0,1.0,300.0,100150278,Mobiles & Tablets,\N,0.0,cod,7/15/2016,Net, 300 ,2016.0,7.0,2016-7,7-2016,FY17,1229.0,,,,,
215206.0,canceled,7/15/2016,mau_110717 Bronzed Shimmer Kisses,660.0,1.0,1530.0,100150279,Beauty & Grooming,\N,0.0,cod,7/15/2016,Gross, 660 ,2016.0,7.0,2016-7,7-2016,FY17,1230.0,,,,,
215207.0,canceled,7/15/2016,Atiqa_ACFP-7,300.0,1.0,1530.0,100150279,Beauty & Grooming,\N,0.0,cod,7/15/2016,Gross, 300 ,2016.0,7.0,2016-7,7-2016,FY17,1230.0,,,,,
215208.0,canceled,7/15/2016,mau_110635,570.0,1.0,1530.0,100150279,Beauty & Grooming,\N,0.0,cod,7/15/2016,Gross, 570 ,2016.0,7.0,2016-7,7-2016,FY17,1230.0,,,,,
215209.0,complete,7/15/2016,closecomfort_PC8,29000.0,1.0,30260.0,100150280,Appliances,\N,0.0,cod,7/15/2016,Net," 29,000 ",2016.0,7.0,2016-7,7-2016,FY17,1231.0,,,,,
215210.0,complete,7/15/2016,UK_Namkino Khat Mitha Mix 200 Gms,80.0,12.0,30260.0,100150280,Soghaat,\N,0.0,cod,7/15/2016,Net, 960 ,2016.0,7.0,2016-7,7-2016,FY17,1231.0,,,,,
215211.0,complete,7/15/2016,UK_Namkino Spicy Peanuts 200 Gms,100.0,3.0,30260.0,100150280,Soghaat,\N,0.0,cod,7/15/2016,Net, 300 ,2016.0,7.0,2016-7,7-2016,FY17,1231.0,,,,,
215212.0,complete,7/15/2016,RS_Double Delight,380.0,1.0,380.0,100150281,Soghaat,\N,0.0,cod,7/15/2016,Net, 380 ,2016.0,7.0,2016-7,7-2016,FY17,1232.0,,,,,
215213.0,canceled,7/15/2016,iPhone SE-16GB,51999.0,1.0,51999.0,100150282,Mobiles & Tablets,\N,0.0,cod,7/15/2016,Gross," 51,999 ",2016.0,7.0,2016-7,7-2016,FY17,1233.0,,,,,
215214.0,canceled,7/15/2016,RS_Sohan Halwa Tin,320.0,10.0,3200.0,100150283,Soghaat,\N,0.0,cod,7/15/2016,Gross," 3,200 ",2016.0,7.0,2016-7,7-2016,FY17,1234.0,,,,,
215215.0,complete,7/15/2016,Paramount_9789696371038,60.0,1.0,60.0,100150284,School & Education,C-MUX-43685,0.0,cod,7/15/2016,Net, 60 ,2016.0,7.0,2016-7,7-2016,FY17,813.0,,,,,
215216.0,complete,7/15/2016,UK_Gift Box Sohan Halwa 500 Gms,340.0,1.0,340.0,100150285,Soghaat,\N,0.0,cod,7/15/2016,Net, 340 ,2016.0,7.0,2016-7,7-2016,FY17,1157.0,,,,,
215217.0,canceled,7/15/2016,Lenovo Zuk,33999.0,1.0,33999.0,100150286,Mobiles & Tablets,\N,0.0,mcblite,7/15/2016,Gross," 33,999 ",2016.0,7.0,2016-7,7-2016,FY17,1235.0,,,,,
215222.0,order_refunded,7/15/2016,Emo_PS-28373-L,400.0,1.0,400.0,100150287,Men's Fashion,\N,0.0,cod,7/15/2016,Valid, 400 ,2016.0,7.0,2016-7,7-2016,FY17,1236.0,,,,,
215224.0,complete,7/15/2016,UK_Namkino Mix Nimco 400 Gms,170.0,1.0,170.0,100150288,Soghaat,\N,0.0,cod,7/15/2016,Net, 170 ,2016.0,7.0,2016-7,7-2016,FY17,1237.0,,,,,
215225.0,canceled,7/15/2016,iPhone SE-16GB,51999.0,1.0,51999.0,100150289,Mobiles & Tablets,\N,0.0,mygateway,7/15/2016,Gross," 51,999 ",2016.0,7.0,2016-7,7-2016,FY17,1238.0,,,,,
215226.0,complete,7/15/2016,Bold_Spice,299.0,1.0,299.0,100150290,Beauty & Grooming,C-MUX-43685,0.0,cod,7/15/2016,Net, 299 ,2016.0,7.0,2016-7,7-2016,FY17,813.0,,,,,
215228.0,complete,7/15/2016,Dany_AUK-650 ,4200.0,1.0,4855.0,100150292,Mobiles & Tablets,\N,0.0,cod,7/15/2016,Net," 4,200 ",2016.0,7.0,2016-7,7-2016,FY17,1239.0,,,,,
215229.0,complete,7/15/2016,cr_FIG-500 GM,655.0,1.0,4855.0,100150292,Soghaat,\N,0.0,cod,7/15/2016,Net, 655 ,2016.0,7.0,2016-7,7-2016,FY17,1239.0,,,,,
215227.0,complete,7/15/2016,Bold_Noir,299.0,1.0,299.0,100150291,Beauty & Grooming,C-MUX-43685,0.0,cod,7/15/2016,Net, 299 ,2016.0,7.0,2016-7,7-2016,FY17,813.0,,,,,
215230.0,canceled,7/15/2016,PucaM_SS-25-BLACK RED-43,1500.0,1.0,1500.0,100150293,Men's Fashion,\N,0.0,cod,7/15/2016,Gross," 1,500 ",2016.0,7.0,2016-7,7-2016,FY17,1240.0,,,,,
215232.0,complete,7/15/2016,Infinix_Hot 3 Pro X553 ,15200.0,1.0,15200.0,100150294,Mobiles & Tablets,\N,0.0,cod,7/15/2016,Net," 15,200 ",2016.0,7.0,2016-7,7-2016,FY17,1241.0,,,,,
215233.0,canceled,7/15/2016,rub_Yunteng_YT-228,899.0,1.0,899.0,100150295,Mobiles & Tablets,\N,0.0,cod,7/15/2016,Gross, 899 ,2016.0,7.0,2016-7,7-2016,FY17,1242.0,,,,,
215234.0,complete,7/15/2016,Relaxsit_RS-35,2300.0,1.0,4700.0,100150296,Home & Living,\N,0.0,cod,7/15/2016,Net," 2,300 ",2016.0,7.0,2016-7,7-2016,FY17,1243.0,,,,,
215235.0,complete,7/15/2016,Relaxsit_RS-48,2400.0,1.0,4700.0,100150296,Home & Living,\N,0.0,cod,7/15/2016,Net," 2,400 ",2016.0,7.0,2016-7,7-2016,FY17,1243.0,,,,,
215236.0,complete,7/15/2016,greenroot_Clear Acne Face Wash,800.0,1.0,800.0,100150297,Beauty & Grooming,\N,0.0,cod,7/15/2016,Net, 800 ,2016.0,7.0,2016-7,7-2016,FY17,1244.0,,,,,
215237.0,complete,7/15/2016,Al Muhafiz Sohan Halwa Cashew,570.0,1.0,570.0,100150298,Soghaat,R-PEW-50644,0.0,cod,7/15/2016,Net, 570 ,2016.0,7.0,2016-7,7-2016,FY17,86.0,,,,,
215238.0,complete,7/15/2016,sockoye_QB-Quarter Black,299.0,1.0,1196.0,100150299,Health & Sports,\N,0.0,cod,7/15/2016,Net, 299 ,2016.0,7.0,2016-7,7-2016,FY17,1245.0,,,,,
215239.0,complete,7/15/2016,sockoye_CB-Crew Black,299.0,1.0,1196.0,100150299,Health & Sports,\N,0.0,cod,7/15/2016,Net, 299 ,2016.0,7.0,2016-7,7-2016,FY17,1245.0,,,,,
215240.0,complete,7/15/2016,sockoye_QW-Quarter White,299.0,1.0,1196.0,100150299,Health & Sports,\N,0.0,cod,7/15/2016,Net, 299 ,2016.0,7.0,2016-7,7-2016,FY17,1245.0,,,,,
215241.0,complete,7/15/2016,sockoye_CW-Crew-White,299.0,1.0,1196.0,100150299,Health & Sports,\N,0.0,cod,7/15/2016,Net, 299 ,2016.0,7.0,2016-7,7-2016,FY17,1245.0,,,,,
215242.0,complete,7/15/2016,Haier i70,12530.0,1.0,12530.0,100150300,Mobiles & Tablets,C_LHC_90609,0.0,cod,7/15/2016,Net," 12,530 ",2016.0,7.0,2016-7,7-2016,FY17,163.0,,,,,
215243.0,complete,7/15/2016,kcc_active,180.0,2.0,360.0,100150301,Beauty & Grooming,C_LHC_32916,0.0,cod,7/15/2016,Net, 360 ,2016.0,7.0,2016-7,7-2016,FY17,163.0,,,,,
215244.0,complete,7/15/2016,bata_comfit-8647502-42-8,699.0,1.0,699.0,100150302,Men's Fashion,\N,0.0,cod,7/15/2016,Net, 699 ,2016.0,7.0,2016-7,7-2016,FY17,1246.0,,,,,
215246.0,complete,7/15/2016,RS_Plain Rusk,55.0,1.0,55.0,100150303,Soghaat,\N,0.0,cod,7/15/2016,Net, 55 ,2016.0,7.0,2016-7,7-2016,FY17,967.0,,,,,
215247.0,canceled,7/15/2016,Audionic_LT-486,250.0,1.0,250.0,100150304,Computing,\N,0.0,cod,7/15/2016,Gross, 250 ,2016.0,7.0,2016-7,7-2016,FY17,1247.0,,,,,
215248.0,complete,7/15/2016,Infinix_Zero 3 X552 Grey ,20890.0,1.0,20890.0,100150305,Mobiles & Tablets,R-GUJ-5095,0.0,cod,7/15/2016,Net," 20,890 ",2016.0,7.0,2016-7,7-2016,FY17,533.0,,,,,
215249.0,canceled,7/15/2016,Apple iPhone 6S 16GB,80000.0,1.0,80000.0,100150306,Mobiles & Tablets,\N,0.0,cod,7/15/2016,Gross," 80,000 ",2016.0,7.0,2016-7,7-2016,FY17,1248.0,,,,,
215250.0,order_refunded,7/15/2016,greenroot_Hair Growth Oil,500.0,1.0,500.0,100150307,Beauty & Grooming,\N,0.0,cod,7/15/2016,Valid, 500 ,2016.0,7.0,2016-7,7-2016,FY17,1249.0,,,,,
215251.0,complete,7/15/2016,ST_B1771B_36,1941.0,1.0,1941.0,100150308,Appliances,R-GUJ-5095,0.0,cod,7/15/2016,Net," 1,941 ",2016.0,7.0,2016-7,7-2016,FY17,533.0,,,,,
215252.0,complete,7/15/2016,lenovo_59435963,19600.0,1.0,19600.0,100150309,Mobiles & Tablets,R-GUJ-5095,0.0,cod,7/15/2016,Net," 19,600 ",2016.0,7.0,2016-7,7-2016,FY17,533.0,,,,,
215253.0,complete,7/15/2016,Audionic_ B-770,1175.0,1.0,1175.0,100150310,Computing,\N,0.0,cod,7/15/2016,Net," 1,175 ",2016.0,7.0,2016-7,7-2016,FY17,1250.0,,,,,
215254.0,complete,7/15/2016,ajmery_1-AJ,1099.0,1.0,1099.0,100150311,Men's Fashion,\N,0.0,cod,7/15/2016,Net," 1,099 ",2016.0,7.0,2016-7,7-2016,FY17,1251.0,,,,,
215255.0,complete,7/15/2016,UK_Gift Box Pistachio Delight 500 Gms,370.0,1.0,595.0,100150312,Soghaat,\N,0.0,cod,7/15/2016,Net, 370 ,2016.0,7.0,2016-7,7-2016,FY17,1252.0,,,,,
215256.0,complete,7/15/2016,UK_Soan Papdi Original 250 Gms,150.0,1.0,595.0,100150312,Soghaat,\N,0.0,cod,7/15/2016,Net, 150 ,2016.0,7.0,2016-7,7-2016,FY17,1252.0,,,,,
215257.0,complete,7/15/2016,UK_Tea Rusk Regular 220 Gms,75.0,1.0,595.0,100150312,Soghaat,\N,0.0,cod,7/15/2016,Net, 75 ,2016.0,7.0,2016-7,7-2016,FY17,1252.0,,,,,
215258.0,canceled,7/15/2016,sm-SamsungC3520,6700.0,1.0,6700.0,100150313,Mobiles & Tablets,\N,0.0,cod,7/15/2016,Gross," 6,700 ",2016.0,7.0,2016-7,7-2016,FY17,1253.0,,,,,
215259.0,complete,7/15/2016,bata_comfit-8715506-40-6,699.0,1.0,699.0,100150314,Men's Fashion,\N,0.0,cod,7/15/2016,Net, 699 ,2016.0,7.0,2016-7,7-2016,FY17,1254.0,,,,,
215261.0,complete,7/15/2016,RS_Coconut Bites,140.0,1.0,140.0,100150315,Soghaat,\N,0.0,cod,7/15/2016,Net, 140 ,2016.0,7.0,2016-7,7-2016,FY17,479.0,,,,,
215262.0,complete,7/15/2016,RS_Coconut Bites,140.0,1.0,140.0,100150316,Soghaat,C-HDD-40844,0.0,cod,7/15/2016,Net, 140 ,2016.0,7.0,2016-7,7-2016,FY17,395.0,,,,,
215263.0,complete,7/15/2016,VITAMIN_KOJIC ACID WHITENING CREAM,350.0,1.0,350.0,100150317,Beauty & Grooming,\N,0.0,cod,7/15/2016,Net, 350 ,2016.0,7.0,2016-7,7-2016,FY17,1255.0,,,,,
215264.0,complete,7/15/2016,RS_Nimcolia-5pack,395.0,1.0,395.0,100150318,Soghaat,C-HDD-40844,0.0,cod,7/15/2016,Net, 395 ,2016.0,7.0,2016-7,7-2016,FY17,395.0,,,,,
215265.0,complete,7/15/2016,AKL_A131130523_SS-185_Blue,990.0,1.0,1965.0,100150319,Women's Fashion,\N,0.0,cod,7/15/2016,Net, 990 ,2016.0,7.0,2016-7,7-2016,FY17,1256.0,,,,,
215266.0,complete,7/15/2016,AKL_A131130520_SS-110_Navy Blue,975.0,1.0,1965.0,100150319,Women's Fashion,\N,0.0,cod,7/15/2016,Net, 975 ,2016.0,7.0,2016-7,7-2016,FY17,1256.0,,,,,
215267.0,order_refunded,7/15/2016,casio_MTP-X100L-1AVDF,4550.0,1.0,4550.0,100150320,Men's Fashion,\N,0.0,cod,7/15/2016,Valid," 4,550 ",2016.0,7.0,2016-7,7-2016,FY17,1257.0,,,,,
215268.0,complete,7/16/2016,Rajesh_RAJ001,1625.0,1.0,2025.0,100150321,Home & Living,\N,0.0,cod,7/16/2016,Net," 1,625 ",2016.0,7.0,2016-7,7-2016,FY17,684.0,,,,,
215269.0,complete,7/16/2016,JBS_SL-STOR-038,200.0,1.0,2025.0,100150321,Home & Living,\N,0.0,cod,7/16/2016,Net, 200 ,2016.0,7.0,2016-7,7-2016,FY17,684.0,,,,,
215270.0,complete,7/16/2016,JBS_SL-STOR-067,200.0,1.0,2025.0,100150321,Home & Living,\N,0.0,cod,7/16/2016,Net, 200 ,2016.0,7.0,2016-7,7-2016,FY17,684.0,,,,,
215271.0,complete,7/16/2016,RS_Nan Khatai,210.0,1.0,210.0,100150322,Soghaat,\N,0.0,cod,7/16/2016,Net, 210 ,2016.0,7.0,2016-7,7-2016,FY17,812.0,,,,,
215272.0,complete,7/16/2016,kcc_blaze,99.0,1.0,219.0,100150323,Beauty & Grooming,\N,0.0,cod,7/16/2016,Net, 99 ,2016.0,7.0,2016-7,7-2016,FY17,1251.0,,,,,
215273.0,complete,7/16/2016,kcc_Cool Pocket Perfume,120.0,1.0,219.0,100150323,Beauty & Grooming,\N,0.0,cod,7/16/2016,Net, 120 ,2016.0,7.0,2016-7,7-2016,FY17,1251.0,,,,,
215274.0,complete,7/16/2016,jackpot_JP-15,1100.0,1.0,1100.0,100150324,Appliances,\N,0.0,cod,7/16/2016,Net," 1,100 ",2016.0,7.0,2016-7,7-2016,FY17,1258.0,,,,,
215275.0,complete,7/16/2016,Farah_3-B,2996.0,1.0,2996.0,100150325,Women's Fashion,\N,0.0,cod,7/16/2016,Net," 2,996 ",2016.0,7.0,2016-7,7-2016,FY17,974.0,,,,,
215276.0,order_refunded,7/16/2016,AKL_A131130479_SS-167_Grey,2695.0,1.0,2695.0,100150326,Women's Fashion,\N,0.0,cod,7/16/2016,Valid," 2,695 ",2016.0,7.0,2016-7,7-2016,FY17,974.0,,,,,
215277.0,canceled,7/16/2016,avent_SCF63327,725.0,1.0,725.0,100150327,Kids & Baby,\N,0.0,cod,7/16/2016,Gross, 725 ,2016.0,7.0,2016-7,7-2016,FY17,1259.0,,,,,
215278.0,complete,7/16/2016,Audionic_B-334,1900.0,1.0,1900.0,100150328,Computing,\N,0.0,cod,7/16/2016,Net," 1,900 ",2016.0,7.0,2016-7,7-2016,FY17,1260.0,,,,,
215279.0,canceled,7/16/2016,Audionic6-954217-511269,450.0,2.0,900.0,100150329,Computing,\N,0.0,cod,7/16/2016,Gross, 900 ,2016.0,7.0,2016-7,7-2016,FY17,1261.0,,,,,
215280.0,complete,7/16/2016,StripyInterior_ Disney Princess Rug,1699.0,1.0,1699.0,100150330,Home & Living,\N,0.0,cod,7/16/2016,Net," 1,699 ",2016.0,7.0,2016-7,7-2016,FY17,1262.0,,,,,
215281.0,complete,7/16/2016,Audionic6-954217-511269,450.0,1.0,450.0,100150331,Computing,\N,0.0,cod,7/16/2016,Net, 450 ,2016.0,7.0,2016-7,7-2016,FY17,1261.0,,,,,
215282.0,order_refunded,7/16/2016,emo_Emo-CS-28598-38,400.0,1.0,400.0,100150332,Men's Fashion,\N,0.0,cod,7/16/2016,Valid, 400 ,2016.0,7.0,2016-7,7-2016,FY17,1263.0,,,,,
215284.0,complete,7/16/2016,BB_KIDSHD_BUTR,799.0,1.0,799.0,100150333,Kids & Baby,\N,0.0,cod,7/16/2016,Net, 799 ,2016.0,7.0,2016-7,7-2016,FY17,1264.0,,,,,
215285.0,complete,7/16/2016,Maguari_TTBR-T,1312.5,1.0,1312.5,100150334,Home & Living,\N,0.0,cod,7/16/2016,Net," 1,313 ",2016.0,7.0,2016-7,7-2016,FY17,1264.0,,,,,
215286.0,complete,7/16/2016,AKL_A131128723_SS-15_Plum,6650.0,1.0,18955.0,100150335,Women's Fashion,\N,0.0,cod,7/16/2016,Net," 6,650 ",2016.0,7.0,2016-7,7-2016,FY17,1265.0,,,,,
215287.0,complete,7/16/2016,LALA_MS5-04A,2460.0,1.0,18955.0,100150335,Women's Fashion,\N,0.0,cod,7/16/2016,Net," 2,460 ",2016.0,7.0,2016-7,7-2016,FY17,1265.0,,,,,
215288.0,complete,7/16/2016,AKL_A131130456_SS-145_Navy Blue,6850.0,1.0,18955.0,100150335,Women's Fashion,\N,0.0,cod,7/16/2016,Net," 6,850 ",2016.0,7.0,2016-7,7-2016,FY17,1265.0,,,,,
215289.0,complete,7/16/2016,amnaismail_AIL-376-B,2995.0,1.0,18955.0,100150335,Women's Fashion,\N,0.0,cod,7/16/2016,Net," 2,995 ",2016.0,7.0,2016-7,7-2016,FY17,1265.0,,,,,
